,ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
321,2022-03-04 11:45:00,CL,3040,FTL,73H,J,US,189,0.6786604026790641
322,2022-03-04 12:10:00,DO,803,EWR,333,J,US,266,0.3420924006372114
323,2022-03-04 13:00:00,SH,617,SIN,359,J,SG,253,0.2250621954905912
324,2022-03-04 12:35:00,JZ,822,YHM,32B,J,CA,209,0.6021992093186618
325,2022-03-04 12:25:00,DO,1080,YJO,CR9,J,CA,90,0.2282868711960126
326,2022-03-04 12:30:00,DO,1460,YKK,CR9,J,CA,90,0.34247913874813074
327,2022-03-04 13:05:00,SV,1730,RNH,73H,J,US,186,0.6249706043733305
328,2022-03-04 12:45:00,MC,753,YXH,32N,J,CA,174,0.7198592464392799
329,2022-03-04 13:40:00,SV,1683,YBR,73H,J,CA,186,0.6059699710566814
330,2022-03-04 12:45:00,UK,1313,YXX,320,J,CA,159,0.7115181008775692
331,2022-03-04 12:55:00,CL,3240,YHZ,73H,J,CA,189,0.7211603115275015
332,2022-03-04 13:10:00,GM,817,AHT,359,J,US,321,0.3873223434947643
333,2022-03-04 14:50:00,DO,1456,AUM,320,J,US,168,0.3911283807946084
334,2022-03-04 13:20:00,DO,1124,OFF,CR9,J,US,90,0.259906669127599
335,2022-03-04 15:00:00,CN,514,EST,AT7,J,US,72,0.6496498962881387
336,2022-03-04 15:00:00,SV,1529,CKE,73H,J,US,186,0.6427764814714022
337,2022-03-04 15:05:00,FP,550,DXB,77W,J,AE,428,0.6235305143779549
338,2022-03-04 14:05:00,UK,776,YVR,32A,J,CA,172,0.6605819994178278
339,2022-03-04 14:35:00,DO,905,CKE,CR9,J,US,90,0.3413942796210902
340,2022-03-04 15:00:00,GQ,3125,ASE,73H,J,US,189,0.6807040335093252
341,2022-03-04 15:35:00,CN,526,ONL,AT4,J,US,46,0.6393118852285041
342,2022-03-04 15:15:00,SV,1680,DEN,73H,J,US,186,0.6313033899323672
343,2022-03-04 15:35:00,PU,858,ASE,738,J,US,189,0.7843979974023342
344,2022-03-04 15:10:00,DO,974,YYJ,32N,J,CA,180,0.38427460104377864
345,2022-03-04 15:10:00,NU,535,UTM,AT7,J,US,48,0.5522468838837126
346,2022-03-04 15:40:00,CN,553,CKE,AT7,J,US,72,0.6398232213906352
347,2022-03-04 15:20:00,TN,553,DOH,789,J,QA,311,0.6006391784724796
348,2022-03-04 15:55:00,DO,814,ORD,333,J,US,262,0.2302639743111258
349,2022-03-04 16:50:00,SV,1724,YXU,73H,J,CA,186,0.7013900809441063
350,2022-03-04 16:00:00,CL,566,YPE,73H,J,CA,189,0.6627597310848062
351,2022-03-04 16:30:00,DO,1417,YKF,CR9,J,CA,90,0.34520539459552035
352,2022-03-04 16:15:00,DO,1345,YQR,CR9,J,CA,90,0.3304069449831172
353,2022-03-04 17:30:00,LJ,3140,DEN,319,J,US,156,0.6660501800778837
354,2022-03-04 17:40:00,DO,680,YWG,32N,J,CA,180,0.30211323658126943
355,2022-03-04 16:35:00,DO,905,CKE,32N,J,US,180,0.3280039784249752
356,2022-03-04 16:40:00,DO,919,KWT,AT7,J,US,70,0.25087227313865
357,2022-03-04 16:35:00,DO,729,LAS,32N,J,US,180,0.4177487818228796
358,2022-03-04 17:20:00,IA,877,DEN,73H,J,US,186,0.6867173199520853
359,2022-03-04 17:05:00,SV,1530,CKE,73H,J,US,186,0.6746314629071077
360,2022-03-04 18:00:00,CN,527,ONL,AT4,J,US,46,0.6435361890768684
361,2022-03-04 17:00:00,GQ,1095,CYT,321,J,US,180,0.6096965772004552
362,2022-03-04 17:05:00,SV,1672,YEG,73H,J,CA,186,0.6438672641786014
363,2022-03-04 17:50:00,DO,703,YZF,CR9,J,CA,90,0.47329717116520414
364,2022-03-04 18:40:00,PW,850,YLW,319,J,CA,143,0.7546247778690633
365,2022-03-04 18:10:00,NV,1253,YCD,320,J,CA,180,0.6018267442666525
366,2022-03-04 17:40:00,CN,556,CKE,AT7,J,US,72,0.6417535213657289
367,2022-03-04 18:15:00,PU,2336,UGB,738,J,US,189,0.8109283334312258
368,2022-03-04 19:05:00,UK,1314,YXX,319,J,CA,131,0.7037128866970854
369,2022-03-04 19:05:00,DO,1002,YYZ,32N,J,CA,180,0.4221481481481477
370,2022-03-04 19:15:00,IA,878,DEN,E90,J,US,100,0.6861459785306944
371,2022-03-04 18:30:00,CL,1902,YFE,73H,J,CA,189,0.7359359310479376
372,2022-03-04 18:20:00,MD,3071,PHK,320,J,US,180,0.7230057716856945
373,2022-03-04 18:25:00,SV,1712,YLW,73H,J,CA,186,0.6542745515134673
374,2022-03-04 19:05:00,DO,990,YXC,320,J,CA,168,0.35061672815786094
375,2022-03-04 18:40:00,DO,906,CKE,AT7,J,US,70,0.35636767616195353
376,2022-03-04 19:10:00,ML,654,YKF,E95,J,CA,118,0.6515029536694763
377,2022-03-04 20:00:00,ZY,817,YXC,73H,J,CA,186,0.49571479518863176
378,2022-03-04 19:15:00,SV,1532,CKE,73H,J,US,186,0.6297428695200719
379,2022-03-04 20:50:00,NH,602,MSP,320,J,US,174,0.6927735775040271
380,2022-03-04 19:40:00,OF,575,OTH,32Q,G,US,160,0.7407008038222118
381,2022-03-04 20:00:00,BJ,3581,ZSW,319,J,CA,150,0.526623363698443
382,2022-03-04 21:10:00,LJ,1776,YLW,320,J,CA,186,0.7483466030601165
383,2022-03-04 20:00:00,DO,1460,YKK,CR9,J,CA,90,0.29064355810407266
384,2022-03-04 20:10:00,DO,709,ZSW,CR9,J,CA,90,0.3076027514250917
385,2022-03-04 20:05:00,LJ,990,YQQ,319,J,CA,156,0.6485635725902945
386,2022-03-04 21:20:00,DO,1125,OFF,CR9,J,US,90,0.25098737373737345
387,2022-03-04 21:35:00,ZP,801,KEF,32Q,J,IS,192,0.7104424624082244
388,2022-03-04 22:15:00,LJ,1162,YWG,320,J,CA,186,0.6631195931963426
389,2022-03-04 22:30:00,CN,518,EST,AT7,J,US,72,0.5739830394754222
390,2022-03-04 22:40:00,CL,711,YQR,7M8,J,CA,197,0.7440907768640508
391,2022-03-04 23:00:00,CL,2961,YQU,73H,J,CA,189,0.6867044076116606
392,2022-03-04 22:20:00,DO,991,YXC,32N,J,CA,180,0.09328330928330927
393,2022-03-04 22:05:00,DO,1414,DAB,CR9,J,US,90,0.0836243447766705
394,2022-03-05 05:40:00,DO,1486,AIV,32N,J,US,180,0.4742762381819754
395,2022-03-05 05:40:00,SV,1706,MOD,73H,J,US,186,0.5684856408056937
396,2022-03-05 06:20:00,DO,2567,YXU,32N,J,CA,180,0.6475771043771047
397,2022-03-05 05:40:00,PW,950,YLW,319,J,CA,143,0.7270788037574839
398,2022-03-05 06:30:00,SV,1704,HUS,73H,J,US,186,0.5743541130227974
399,2022-03-05 06:20:00,NV,1256,YCD,320,J,CA,180,0.583070316879339
400,2022-03-05 06:35:00,SV,1670,YEG,73H,J,CA,186,0.5742560995255019
401,2022-03-05 07:10:00,AY,2874,BXK,320,C,US,174,0.7295320882111153
402,2022-03-05 07:25:00,NS,635,XLB,734,C,CA,168,0.8278351700733284
403,2022-03-05 07:40:00,DO,1437,PHX,32N,J,US,180,0.5220795574795578
404,2022-03-05 07:20:00,DO,972,YYJ,32N,J,CA,180,0.3067662044073594
405,2022-03-05 08:30:00,DO,1047,YLL,AT7,J,CA,70,0.1234878064603569
406,2022-03-05 08:40:00,DO,764,AIY,321,J,US,200,0.43118337247245697
407,2022-03-05 08:05:00,SV,3745,XLB,73H,C,CA,186,0.7553262031923704
408,2022-03-05 08:25:00,DO,1123,OFF,CR9,J,US,90,0.26252433135340064
409,2022-03-05 08:00:00,DO,1454,AUM,CR9,J,US,90,0.3136645748738769
410,2022-03-05 07:55:00,IK,878,RNH,32B,C,US,212,0.8689136992836145
411,2022-03-05 08:15:00,DO,1061,LAS,32N,J,US,180,0.40147173147969256
412,2022-03-05 07:40:00,DO,1028,YFI,CR9,J,CA,90,0.3506833227065785
413,2022-03-05 09:10:00,DO,1445,RNH,321,J,US,200,0.4316568897100669
414,2022-03-05 08:15:00,DO,1397,FBY,320,J,US,168,0.48472949344828264
415,2022-03-05 09:05:00,MD,1538,MJQ,321,J,US,230,0.7285652382134807
416,2022-03-05 08:20:00,CL,1497,ICL,73H,J,US,189,0.6966435775172298
417,2022-03-05 08:25:00,DO,902,CKE,32N,J,US,180,0.34032064714424126
418,2022-03-05 08:55:00,LJ,1774,YLW,320,J,CA,186,0.7215244893839742
419,2022-03-05 08:55:00,KU,922,YZF,32Q,J,CA,215,0.6394956058207927
420,2022-03-05 09:55:00,DO,2914,APH,32N,C,US,180,0.7321096456989473
421,2022-03-05 09:15:00,NH,600,MSP,E95,J,US,120,0.7170238207817913
422,2022-03-05 10:30:00,IA,875,DEN,73J,J,US,188,0.6523917010239423
423,2022-03-05 10:35:00,DO,2915,AMN,32N,C,US,180,0.733980016069317
424,2022-03-05 10:20:00,CL,1391,YYF,73H,J,CA,189,0.6586883917432012
425,2022-03-05 11:15:00,VW,771,YYZ,32A,J,CA,180,0.7085948991255335
426,2022-03-05 11:15:00,PU,857,ASE,738,J,US,189,0.7405687735572303
427,2022-03-05 10:40:00,LJ,988,YQQ,319,J,CA,156,0.6899178581868165
428,2022-03-05 11:25:00,DO,1057,YKA,AT7,J,CA,70,0.26848780916695947
429,2022-03-05 11:20:00,BT,660,NPA,DH4,J,US,76,0.5580354437138124
430,2022-03-05 11:55:00,BJ,2547,APH,32A,C,US,180,0.7013930420497203
431,2022-03-05 11:50:00,WU,644,MKG,734,J,US,158,0.7536857775420127
432,2022-03-05 12:05:00,DO,973,YYJ,32N,J,CA,180,0.31623776072892806
433,2022-03-05 11:35:00,DO,986,YXC,32N,J,CA,180,0.3404533432484402
434,2022-03-05 12:00:00,DO,3071,RNH,321,C,US,200,0.6469998199499397
435,2022-03-05 12:55:00,IA,876,DEN,73H,J,US,186,0.6750990566754834
436,2022-03-05 11:40:00,NV,1252,YCD,320,J,CA,180,0.5941681769980747
437,2022-03-05 13:20:00,SH,617,SIN,359,J,SG,253,0.2138421854290345
438,2022-03-05 12:00:00,CL,635,BWI,73H,J,US,189,0.7694911726450855
439,2022-03-05 11:50:00,DO,682,DEN,CR9,J,US,90,0.2842663972691102
440,2022-03-05 12:25:00,LJ,884,SCM,320,J,US,186,0.6894793780512113
441,2022-03-05 12:25:00,SV,1724,YAD,73H,J,CA,186,0.5929678638487881
442,2022-03-05 13:00:00,ZT,568,KEF,76W,J,IS,262,0.5807089591337905
443,2022-03-05 14:00:00,CL,2961,YQU,73H,J,CA,189,0.6791129081049091
444,2022-03-05 14:45:00,SV,3738,APH,73H,C,US,186,0.7454797985120907
445,2022-03-05 14:45:00,IA,876,DEN,E90,J,US,100,0.7329378337694428
446,2022-03-05 15:00:00,DO,1124,OFF,CR9,J,US,90,0.28131909627839813
447,2022-03-05 14:25:00,DO,905,CKE,CR9,J,US,90,0.3437566730427191
448,2022-03-05 14:15:00,DO,988,YXC,CR9,J,CA,90,0.30530341230573
449,2022-03-05 15:20:00,SV,1698,AMN,73H,J,US,186,0.5945640219113899
450,2022-03-05 14:10:00,DO,668,YYZ,32N,J,CA,180,0.4409569264069263
451,2022-03-05 14:25:00,LJ,1162,YWG,320,J,CA,186,0.711172600137602
452,2022-03-05 15:50:00,CN,515,EST,AT7,J,US,70,0.5913038593463814
453,2022-03-05 14:50:00,SV,1724,YXU,73H,J,CA,186,0.6558417891064189
454,2022-03-05 14:35:00,CL,3779,YWG,73H,J,CA,189,0.7099726778459485
455,2022-03-05 14:50:00,RZ,1148,PEC,DH4,J,US,78,0.6167960659080289
456,2022-03-05 15:35:00,DO,727,BWI,CR9,J,US,90,0.3960154833681959
457,2022-03-05 15:25:00,TN,553,DOH,789,J,QA,311,0.5905523093996528
458,2022-03-05 15:30:00,DO,814,ORD,333,J,US,262,0.24204462308255198
459,2022-03-05 15:20:00,DO,701,YZF,32N,J,CA,180,0.34029663457368386
460,2022-03-05 15:50:00,PL,2960,YQU,73H,J,CA,189,0.6529669452911943
461,2022-03-05 16:40:00,IR,1121,RNH,320,J,US,180,0.7268466493645114
462,2022-03-05 15:50:00,AY,2841,AIV,320,C,US,174,0.7499710473899835
463,2022-03-05 16:05:00,DO,729,LAS,32N,J,US,180,0.3534343512978331
464,2022-03-05 16:55:00,KU,920,YQQ,223,J,CA,145,0.647276188251784
465,2022-03-05 17:30:00,BJ,2543,AMN,32A,J,US,180,0.6170471773677498
466,2022-03-05 17:20:00,DO,989,YXC,321,J,CA,200,0.3195811577543007
467,2022-03-05 16:25:00,FZ,748,XLB,73H,C,CA,189,0.826686983987368
468,2022-03-05 17:10:00,IA,877,DEN,73H,J,US,186,0.6141300611134102
469,2022-03-05 18:10:00,DO,1374,AMN,32N,J,US,180,0.3732869224271319
470,2022-03-05 17:55:00,LJ,3255,YEG,320,J,CA,186,0.7052402866562145
471,2022-03-05 17:25:00,SV,3746,AMN,73H,C,US,186,0.7290777876341614
472,2022-03-05 18:50:00,CN,558,CKE,AT7,J,US,72,0.6742926290413164
473,2022-03-05 19:00:00,IR,1123,YFI,320,J,CA,180,0.726023833953981
474,2022-03-05 19:50:00,SV,1692,YQQ,73H,J,CA,186,0.5381355884520627
475,2022-03-05 20:05:00,JZ,820,YHM,32B,J,CA,209,0.5862983209509821
476,2022-03-05 19:05:00,ZY,816,YXC,73H,J,CA,186,0.5755316629844517
477,2022-03-05 20:25:00,AY,653,YYG,32A,J,CA,174,0.6287862350610162
478,2022-03-05 19:20:00,DO,990,YXC,32N,J,CA,180,0.3013804895255835
479,2022-03-05 21:35:00,CL,566,YPE,73H,J,CA,189,0.6690771674416066
480,2022-03-05 20:05:00,CL,3466,YYT,73H,J,CA,189,0.7446145361110914
481,2022-03-05 22:50:00,CL,2961,YQU,320,J,CA,180,0.646048332400189
482,2022-03-06 05:10:00,UK,1315,YXX,32N,J,CA,172,0.6418451744282588
483,2022-03-06 06:00:00,IA,874,DEN,73J,J,US,188,0.649079245548506
484,2022-03-06 06:50:00,UK,777,YVR,32N,J,CA,172,0.6721003708854828
485,2022-03-06 06:50:00,SV,1683,YBR,73H,J,CA,186,0.5683372292613718
486,2022-03-06 07:30:00,CL,3040,FTL,73H,J,US,189,0.6031741945272893
487,2022-03-06 07:10:00,NH,602,MSP,E95,J,US,120,0.6202002550669371
488,2022-03-06 07:10:00,DO,698,KEF,32N,J,IS,180,0.36009179894179916
489,2022-03-06 07:10:00,DO,1437,PHX,32N,J,US,180,0.5226967532467534
490,2022-03-06 07:50:00,SV,1688,DAN,73H,J,US,186,0.5626167643930077
491,2022-03-06 08:20:00,DO,972,YYJ,32N,J,CA,180,0.2811604320073249
492,2022-03-06 08:05:00,DO,1043,ZSW,32N,J,CA,180,0.31660933796432406
493,2022-03-06 08:00:00,DO,1047,YLL,CR9,J,CA,90,0.24162159748089962
494,2022-03-06 07:50:00,DO,1069,YHM,CR9,J,CA,90,0.2714117979350533
495,2022-03-06 07:20:00,DO,704,YQQ,321,J,CA,200,0.35848086615907165
496,2022-03-06 07:55:00,DO,644,YXE,AT7,J,CA,70,0.08620059121986946
497,2022-03-06 07:30:00,DO,697,YCD,32N,J,CA,180,0.37682474747474776
498,2022-03-06 08:15:00,SH,617,BWI,359,J,US,253,0.21700527133688619
499,2022-03-06 07:45:00,DO,1061,LAS,321,J,US,200,0.31677406893512605
500,2022-03-06 08:50:00,DO,764,AIY,321,J,US,200,0.4216772634230381
501,2022-03-06 08:30:00,PU,2557,UGB,320,C,US,189,0.7527507802919868
502,2022-03-06 09:15:00,DO,759,YOW,321,J,CA,200,0.3482731698336057
503,2022-03-06 08:05:00,TN,554,DOH,789,J,QA,311,0.5104563336218574
504,2022-03-06 09:45:00,DO,902,CKE,32N,J,US,180,0.3361729850824739
505,2022-03-06 09:35:00,KU,922,YZF,320,J,CA,180,0.6482549066619494
506,2022-03-06 10:25:00,NH,600,MSP,320,J,US,174,0.6864233011555188
507,2022-03-06 09:30:00,UK,775,YVR,E90,J,CA,99,0.6456065438326225
508,2022-03-06 11:35:00,PU,857,ASE,738,J,US,189,0.7191335354426603
509,2022-03-06 11:10:00,SV,1528,CKE,73H,J,US,186,0.5725491811529531
510,2022-03-06 11:45:00,CN,512,EST,AT7,J,US,70,0.46113555942490875
511,2022-03-06 11:55:00,DO,904,CKE,AT7,J,US,70,0.3248138464744713
512,2022-03-06 10:35:00,GQ,1094,CYT,32Q,J,US,190,0.6328273323129009
513,2022-03-06 11:20:00,CL,711,YQR,73H,J,CA,189,0.7078239212046171
514,2022-03-06 11:10:00,DO,986,YXC,32N,J,CA,180,0.35614295101364557
515,2022-03-06 11:20:00,CL,2961,YQU,320,J,CA,180,0.6507151297912815
516,2022-03-06 12:00:00,DO,688,YLW,32N,J,CA,180,0.3622948532948533
517,2022-03-06 11:30:00,SV,1528,CKE,73H,J,US,186,0.5725491811529531
518,2022-03-06 12:50:00,DO,1057,YKA,32N,J,CA,180,0.36997675177514117
519,2022-03-06 12:00:00,CN,552,CKE,AT7,J,US,72,0.582356606144939
520,2022-03-06 12:35:00,DO,803,EWR,333,J,US,266,0.3440777855521642
521,2022-03-06 13:05:00,DO,810,BOW,359,J,US,300,0.2571198840531599
522,2022-03-06 12:40:00,VW,771,YYZ,319,J,CA,143,0.711849336847025
523,2022-03-06 13:05:00,DO,1415,DAB,CR9,J,US,90,0.17677017741087517
524,2022-03-06 14:00:00,SV,1680,DEN,73H,J,US,186,0.6054552015087055
525,2022-03-06 13:45:00,UK,1313,YXX,320,J,CA,159,0.6575520443285537
526,2022-03-06 13:00:00,RS,839,YXC,73H,J,CA,189,0.5821586522589809
527,2022-03-06 13:50:00,DO,1257,IJX,32N,J,US,180,0.45256376749992605
528,2022-03-06 14:20:00,AY,651,YYG,32A,J,CA,174,0.6504685398117739
529,2022-03-06 13:55:00,ZY,813,YXC,73H,J,CA,186,0.6083036541147493
530,2022-03-06 14:45:00,DO,986,YXC,32N,J,CA,180,0.32692313956110336
531,2022-03-06 13:55:00,DO,1040,ZSW,CR9,J,CA,90,0.27268728832907224
532,2022-03-06 13:25:00,IA,876,DEN,E90,J,US,100,0.7206634830969916
533,2022-03-06 14:10:00,FP,550,DXB,77W,J,AE,428,0.5684618270317818
534,2022-03-06 14:55:00,UK,776,YVR,32A,J,CA,172,0.5789897148470083
535,2022-03-06 15:20:00,DO,1345,YQR,32N,J,CA,180,0.3986618077732824
536,2022-03-06 14:15:00,DO,668,YYZ,32N,J,CA,180,0.42879879749879724
537,2022-03-06 14:55:00,KU,923,YZF,321,J,CA,219,0.6270860874360509
538,2022-03-06 15:50:00,PW,1117,YLW,319,J,CA,143,0.7825166432538118
539,2022-03-06 15:20:00,DO,974,YYJ,32N,J,CA,180,0.35911262790303167
540,2022-03-06 14:55:00,DO,1028,YFI,32N,J,CA,180,0.38152654638500205
541,2022-03-06 15:05:00,ZL,1743,DFW,320,J,US,180,0.6681795633965375
542,2022-03-06 15:55:00,DO,814,ORD,333,J,US,262,0.24138594686922213
543,2022-03-06 15:20:00,IR,1121,GWV,320,J,US,180,0.6975504509837017
544,2022-03-06 15:45:00,LJ,2396,YKA,320,J,CA,186,0.6236327309694618
545,2022-03-06 15:25:00,SV,1530,CKE,73H,J,US,186,0.6175566283008552
546,2022-03-06 17:00:00,DO,1417,YKF,32N,J,CA,180,0.4000305632436775
547,2022-03-06 16:45:00,IR,1124,YFI,321,J,CA,220,0.7005777467752353
548,2022-03-06 16:30:00,DO,1457,AUM,CR9,J,US,90,0.3670082972582968
549,2022-03-06 16:25:00,DO,680,YWG,32N,J,CA,180,0.3316852172518842
550,2022-03-06 16:10:00,CN,527,ONL,AT7,J,US,68,0.5395947424803963
551,2022-03-06 17:45:00,DO,729,LAS,321,J,US,200,0.3291802504365059
552,2022-03-06 17:55:00,LJ,3140,DEN,320,J,US,186,0.688068277020274
553,2022-03-06 16:55:00,IA,877,DEN,73H,J,US,186,0.6846383346218103
554,2022-03-06 17:15:00,DO,705,YQQ,32N,J,CA,180,0.38561197848902823
555,2022-03-06 17:20:00,GQ,1095,CYT,32Q,J,US,190,0.6140052181336463
556,2022-03-06 17:40:00,DO,901,CKE,AT7,J,US,70,0.3454415878431133
557,2022-03-06 17:40:00,VW,773,YYZ,321,J,CA,220,0.6785639191133911
558,2022-03-06 19:00:00,FB,591,ARB,320,J,US,174,0.6850226988990086
559,2022-03-06 17:45:00,DO,699,YCD,32N,J,CA,180,0.38339742822447787
560,2022-03-06 18:25:00,CN,556,CKE,AT7,J,US,72,0.628395618727529
561,2022-03-06 17:40:00,DO,1002,YYZ,32N,J,CA,180,0.46077734408881876
562,2022-03-06 18:35:00,DO,654,YXC,321,J,CA,200,0.30360354841163134
563,2022-03-06 19:30:00,NU,541,UTM,AT7,J,US,48,0.6111387384882488
564,2022-03-06 19:25:00,JZ,820,YHM,320,J,CA,174,0.6567420867346879
565,2022-03-06 19:30:00,ZY,816,YXC,73H,J,CA,186,0.5961690000577661
566,2022-03-06 19:40:00,LJ,1385,LAS,320,J,US,186,0.6515608974287354
567,2022-03-06 18:40:00,SV,1531,CKE,73H,J,US,186,0.6082796543461718
568,2022-03-06 19:10:00,DO,990,YXC,73H,J,CA,183,0.3443280918969623
569,2022-03-06 19:00:00,ML,654,YKF,E95,J,CA,118,0.6367657977432588
570,2022-03-06 20:15:00,EM,546,GBR,223,J,US,145,0.48461786838412724
571,2022-03-06 19:50:00,DO,683,DEN,32N,J,US,180,0.3155889329040073
572,2022-03-06 20:40:00,ZT,571,KEF,75W,J,IS,183,0.6344522303038808
573,2022-03-06 20:40:00,CL,635,BWI,73H,J,US,189,0.7345278993041938
574,2022-03-06 19:40:00,LJ,884,SCM,320,J,US,186,0.636186864523352
575,2022-03-06 20:25:00,BJ,1903,YHZ,319,J,CA,150,0.6052997335986878
576,2022-03-06 20:35:00,ZY,2291,PHX,73H,J,US,186,0.6488680099294851
577,2022-03-06 21:25:00,AY,653,YYG,320,J,CA,174,0.6466358213460651
578,2022-03-06 21:40:00,SV,1532,CKE,73H,J,US,186,0.5663197165786326
579,2022-03-06 21:15:00,QU,635,YPJ,319,J,CA,140,0.6807265106657572
580,2022-03-06 20:45:00,DO,923,KWT,AT7,J,US,70,0.21139390132180882
581,2022-03-06 20:30:00,DO,747,YJO,CR9,J,CA,90,0.24974309354947646
582,2022-03-06 20:30:00,DO,990,YXC,32N,J,CA,180,0.21086382932586265
583,2022-03-06 21:05:00,LJ,1162,YWG,320,J,CA,186,0.6472126955645574
584,2022-03-06 21:25:00,ZP,801,KEF,32Q,J,IS,192,0.7148449303040402
585,2022-03-06 21:15:00,CL,1496,ICL,7M8,J,US,197,0.7311009475666621
586,2022-03-06 22:00:00,CN,518,EST,AT4,J,US,46,0.5262448990973496
587,2022-03-06 21:55:00,CL,1391,YYF,73H,J,CA,189,0.654764980342359
588,2022-03-06 23:30:00,DO,907,CKE,32N,J,US,180,0.1906797978114112
589,2022-03-06 23:05:00,DO,976,YYJ,32N,J,CA,180,0.11131825396825387
590,2022-03-06 22:35:00,DO,991,YXC,32N,J,CA,180,0.1016989755713159
591,2022-03-06 23:05:00,WN,671,AHT,789,C,US,345,0.6865074884708188
592,2022-03-07 05:30:00,MC,751,YXH,32N,J,CA,174,0.5980885345202314
593,2022-03-07 06:25:00,IA,874,DEN,73J,J,US,188,0.6652646162558401
594,2022-03-07 06:00:00,UK,777,YVR,32A,J,CA,172,0.6516800749907847
595,2022-03-07 06:00:00,DO,901,CKE,CR9,J,US,90,0.28698435386806476
596,2022-03-07 06:40:00,ML,653,YKF,E95,J,CA,118,0.49339464383748954
597,2022-03-07 06:35:00,NV,1256,YCD,320,J,CA,180,0.5466497668582625
598,2022-03-07 06:35:00,DO,651,YXC,32N,J,CA,180,0.29518053222834595
599,2022-03-07 07:45:00,SV,1527,CKE,73H,J,US,186,0.46670827911802
600,2022-03-07 08:00:00,CN,510,EST,AT4,J,US,46,0.6472386275668286
601,2022-03-07 08:25:00,SV,1573,YXC,73H,J,CA,186,0.4461939393797409
602,2022-03-07 07:15:00,DO,700,YZF,32N,J,CA,180,0.3288346560846554
603,2022-03-07 08:20:00,DO,1043,ZSW,32N,J,CA,180,0.32776356421356373
604,2022-03-07 08:15:00,IK,874,HUS,32B,C,US,212,0.8899249557986667
605,2022-03-07 07:10:00,NS,667,CKE,734,C,US,168,0.5375677681542776
606,2022-03-07 08:20:00,DO,1069,YHM,CR9,J,CA,90,0.2781507723972839
607,2022-03-07 07:45:00,DO,1454,AUM,32N,J,US,180,0.3677731361231359
608,2022-03-07 07:50:00,DO,697,YCD,32N,J,CA,180,0.3226785714285709
609,2022-03-07 08:20:00,CL,2781,HFD,73H,J,US,189,0.5764401872694015
610,2022-03-07 08:50:00,DO,698,KEF,321,J,IS,200,0.293496123212354
611,2022-03-07 08:00:00,CN,511,EST,AT7,J,US,70,0.49134053270341044
612,2022-03-07 08:40:00,DO,914,KWT,AT7,J,US,70,0.14247422346222718
613,2022-03-07 08:05:00,DO,679,YWG,32N,J,CA,180,0.29617283950617224
614,2022-03-07 09:05:00,JZ,817,YHM,32B,J,CA,209,0.5834485677521963
615,2022-03-07 08:20:00,EM,544,GBR,223,J,US,145,0.3913525900680829
616,2022-03-07 09:40:00,BJ,3581,ZSW,32A,J,CA,180,0.45742950092965184
617,2022-03-07 08:15:00,CL,1497,ICL,73H,J,US,189,0.672705585486055
618,2022-03-07 09:40:00,DO,902,CKE,32N,J,US,180,0.30424183659253423
619,2022-03-07 09:55:00,UK,1313,YXX,E95,J,CA,120,0.5931188671614203
620,2022-03-07 09:20:00,LJ,2394,YKA,319,J,CA,156,0.6252295855224549
621,2022-03-07 09:30:00,SV,1743,BWI,73H,J,US,186,0.5233269734162159
622,2022-03-07 09:40:00,DO,644,YXE,CR9,J,CA,90,0.10608728294387189
623,2022-03-07 10:00:00,KU,922,YZF,32Q,J,CA,215,0.6109220774522229
624,2022-03-07 09:20:00,PW,1083,YLW,223,J,CA,148,0.7402814362120242
625,2022-03-07 10:10:00,UK,775,YVR,32N,J,CA,172,0.5738654332983355
626,2022-03-07 10:45:00,DO,679,YQR,32N,J,CA,180,0.2967164101330763
627,2022-03-07 10:55:00,ML,654,YKF,E95,J,CA,112,0.5395697959946487
628,2022-03-07 10:55:00,PU,857,ASE,738,J,US,189,0.7259807629363073
629,2022-03-07 10:55:00,IR,1123,YFI,320,J,CA,180,0.7257945235266486
630,2022-03-07 11:50:00,BT,660,NPA,DH4,J,US,76,0.5100434063215656
631,2022-03-07 11:35:00,ZY,2190,YXU,73H,J,CA,186,0.6945268768645874
632,2022-03-07 11:45:00,CN,552,CKE,AT7,J,US,68,0.4146528735011217
633,2022-03-07 11:05:00,DO,986,YXC,32N,J,CA,180,0.317804145341118
634,2022-03-07 12:10:00,CL,3040,FTL,73H,J,US,189,0.5763104646169168
635,2022-03-07 12:45:00,DO,1078,DAN,32N,J,US,180,0.35853924963924927
636,2022-03-07 12:30:00,DO,915,KWT,AT7,J,US,70,0.15144813705627697
637,2022-03-07 13:00:00,IA,876,DEN,73H,J,US,186,0.6621871686418727
638,2022-03-07 12:55:00,SH,617,SIN,359,J,SG,253,0.17272871562582492
639,2022-03-07 12:40:00,LJ,988,YQQ,320,J,CA,186,0.6631492597829106
640,2022-03-07 12:35:00,DO,810,BOW,359,J,US,300,0.24907657588394486
641,2022-03-07 12:00:00,DO,682,DEN,32N,J,US,180,0.27712865159531785
642,2022-03-07 12:00:00,DO,1080,YJO,CR9,J,CA,90,0.2071603308835864
643,2022-03-07 13:30:00,DO,1460,YKK,CR9,J,CA,90,0.33754851393223473
644,2022-03-07 12:20:00,AY,651,YYG,320,J,CA,174,0.585883734405972
