ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2021-01-10 20:05:00,VJ,669,YHZ,73H,J,CA,189,0.126984126984126
2021-01-10 20:40:00,CN,517,EST,AT7,J,US,72,0.305555555555555
2021-01-10 19:45:00,EM,546,GBR,223,J,US,145,0.096551724137931
2021-01-10 20:55:00,DO,648,YXE,CR9,J,CA,90,0.0
2021-01-10 22:05:00,CL,1391,YYF,73H,J,CA,189,0.333333333333333
2021-01-10 23:30:00,CL,2961,YQU,73H,J,CA,189,0.386243386243386
2021-01-11 06:40:00,DO,650,YXC,32N,J,CA,180,0.0277777777777777
2021-01-11 05:45:00,DO,633,YYJ,32N,J,CA,180,0.00555555555555555
2021-01-11 06:30:00,IA,874,DEN,73W,J,US,142,0.584507042253521
2021-01-11 07:00:00,CN,510,EST,AT7,J,US,72,0.5
2021-01-11 07:55:00,DO,972,YYJ,32N,J,CA,180,0.111111111111111
2021-01-11 07:25:00,DO,1047,YLL,AT7,J,CA,70,0.0142857142857142
2021-01-11 08:25:00,DO,1454,AUM,CR9,J,US,90,0.133333333333333
2021-01-11 07:25:00,DO,697,YCD,CR9,J,CA,90,0.188888888888888
2021-01-11 07:40:00,DO,679,YWG,CR9,J,CA,90,0.1
2021-01-11 08:45:00,CL,1497,ICL,73H,J,US,189,0.264550264550264
2021-01-11 10:15:00,QU,633,YPJ,320,J,CA,174,0.281609195402298
2021-01-11 09:50:00,CN,511,EST,AT7,J,US,72,0.555555555555555
2021-01-11 10:00:00,ML,654,YKF,E95,J,CA,112,0.3125
2021-01-11 11:20:00,UK,775,YVR,319,J,CA,138,0.22463768115942
2021-01-11 12:40:00,NV,1252,YCD,319,J,CA,141,0.425531914893617
2021-01-11 13:10:00,DO,803,EWR,359,J,US,300,0.15
2021-01-11 13:05:00,DO,753,HFD,CR9,J,US,90,0.0222222222222222
2021-01-11 12:45:00,KU,922,YZF,221,J,CA,125,0.232
2021-01-11 12:40:00,DO,1415,DAB,CR9,J,US,90,0.0111111111111111
2021-01-11 13:35:00,DO,905,CKE,AT7,J,US,70,0.185714285714285
2021-01-11 14:20:00,AY,654,MCE,32N,J,US,174,0.46551724137931
2021-01-11 14:20:00,PW,1117,YLW,319,J,CA,143,0.51048951048951
2021-01-11 15:00:00,DO,814,ORD,333,J,US,262,0.049618320610687
2021-01-11 15:55:00,MC,752,YXH,32N,J,CA,174,0.327586206896551
2021-01-11 15:15:00,DO,636,YYJ,CR9,J,CA,90,0.144444444444444
2021-01-11 17:20:00,ZY,1530,CKE,73H,J,US,189,0.105820105820105
2021-01-11 16:20:00,DO,905,CKE,AT7,J,US,70,0.185714285714285
2021-01-11 17:35:00,NU,536,UTM,AT7,J,US,48,0.125
2021-01-11 18:40:00,CN,556,CKE,AT4,J,US,46,0.369565217391304
2021-01-11 17:30:00,DO,684,DEN,CR9,J,US,90,0.0888888888888888
2021-01-11 17:40:00,DO,654,YXC,32N,J,CA,180,0.166666666666666
2021-01-11 18:10:00,DO,976,YYJ,32N,J,CA,180,0.0833333333333333
2021-01-11 19:45:00,UK,1314,YXX,CR9,J,CA,90,0.111111111111111
2021-01-11 20:25:00,EM,546,GBR,223,J,US,145,0.117241379310344
2021-01-11 21:30:00,DO,907,CKE,AT7,J,US,70,0.214285714285714
2021-01-11 23:25:00,DO,991,YXC,32N,J,CA,180,0.0277777777777777
2021-01-12 06:30:00,DO,650,YXC,32N,J,CA,180,0.0222222222222222
2021-01-12 06:20:00,PW,950,YLW,318,J,CA,131,0.580152671755725
2021-01-12 06:15:00,IA,874,DEN,73W,J,US,142,0.387323943661971
2021-01-12 07:05:00,DO,700,YZF,CR9,J,CA,90,0.455555555555555
2021-01-12 07:40:00,DO,972,YYJ,32N,J,CA,180,0.111111111111111
2021-01-12 07:50:00,DO,987,YXC,32N,J,CA,180,0.0388888888888888
2021-01-12 08:40:00,CN,551,CKE,AT4,J,US,46,0.239130434782608
2021-01-12 08:15:00,DO,902,CKE,AT7,J,US,70,0.1
2021-01-12 09:30:00,IK,3520,CAI,321,C,EG,211,0.440758293838862
2021-01-12 09:45:00,ML,654,YKF,E90,J,CA,106,0.226415094339622
2021-01-12 11:10:00,JZ,818,YHM,AT7,J,CA,74,0.418918918918918
2021-01-12 12:20:00,DO,803,EWR,333,J,US,266,0.0902255639097744
2021-01-12 13:20:00,DO,1415,DAB,CR9,J,US,90,0.0222222222222222
2021-01-12 13:50:00,DO,1124,OFF,CR9,J,US,90,0.111111111111111
2021-01-12 13:35:00,DO,905,CKE,AT7,J,US,70,0.1
2021-01-12 15:40:00,UK,776,YVR,319,J,CA,138,0.231884057971014
2021-01-12 16:10:00,CN,555,CKE,AT4,J,US,46,0.282608695652173
2021-01-12 16:00:00,CN,515,EST,AT7,J,US,72,1.0
2021-01-12 17:20:00,DO,905,CKE,AT7,J,US,70,0.214285714285714
2021-01-12 17:50:00,NU,536,UTM,AT7,J,US,48,0.104166666666666
2021-01-12 17:55:00,DO,654,YXC,32N,J,CA,180,0.15
2021-01-12 18:15:00,IA,878,DEN,E90,J,US,100,0.4
2021-01-12 18:05:00,DO,976,YYJ,32N,J,CA,180,0.0833333333333333
2021-01-12 21:30:00,DO,907,CKE,AT7,J,US,70,0.114285714285714
2021-01-13 05:35:00,DO,650,YXC,32N,J,CA,180,0.122222222222222
2021-01-13 07:05:00,IA,874,DEN,73W,J,US,142,0.718309859154929
2021-01-13 07:25:00,DO,972,YYJ,32N,J,CA,180,0.0277777777777777
2021-01-13 07:55:00,CN,551,CKE,AT4,J,US,46,0.347826086956521
2021-01-13 08:25:00,DO,902,CKE,AT7,J,US,70,0.114285714285714
2021-01-13 09:20:00,VD,2760,FNK,332,C,US,278,0.593525179856115
2021-01-13 11:25:00,BT,660,NPA,DH4,J,US,76,0.289473684210526
2021-01-13 11:25:00,DO,811,CPH,333,J,DK,262,0.145038167938931
2021-01-13 12:55:00,DO,808,LUL,333,J,US,266,0.116541353383458
2021-01-13 12:45:00,DO,803,EWR,359,J,US,300,0.0466666666666666
2021-01-13 13:25:00,DO,1415,DAB,CR9,J,US,90,0.0111111111111111
2021-01-13 15:00:00,DO,905,CKE,AT7,J,US,70,0.0857142857142857
2021-01-13 15:05:00,AY,651,YYG,32N,J,CA,174,0.367816091954023
2021-01-13 15:25:00,CN,555,CKE,AT4,J,US,46,0.369565217391304
2021-01-13 16:00:00,TN,553,DOH,359,J,QA,283,0.144876325088339
2021-01-13 16:35:00,ZY,1530,CKE,73H,J,US,189,0.148148148148148
2021-01-13 18:15:00,EM,565,PTL,223,J,US,145,0.179310344827586
2021-01-13 18:25:00,CN,556,CKE,AT4,J,US,46,0.565217391304347
2021-01-13 18:35:00,DO,654,YXC,32N,J,CA,180,0.122222222222222
2021-01-13 18:10:00,IA,878,DEN,E90,J,US,100,0.72
2021-01-13 19:00:00,DO,976,YYJ,32N,J,CA,180,0.0777777777777777
2021-01-13 20:15:00,FO,792,ISN,359,J,US,369,0.506775067750677
2021-01-13 19:05:00,NH,602,MSP,E95,J,US,120,0.191666666666666
2021-01-13 21:45:00,DO,907,CKE,AT7,J,US,70,0.142857142857142
2021-01-14 05:35:00,PW,950,YLW,318,J,CA,131,0.49618320610687
2021-01-14 06:05:00,IA,874,DEN,73W,J,US,142,0.408450704225352
2021-01-14 07:10:00,CN,510,EST,AT7,J,US,72,0.597222222222222
2021-01-14 07:35:00,TN,554,DOH,77W,J,QA,412,0.0606796116504854
2021-01-14 08:20:00,CN,551,CKE,AT4,J,US,46,0.434782608695652
2021-01-14 09:15:00,DO,902,CKE,AT7,J,US,70,0.114285714285714
2021-01-14 10:40:00,VD,2760,FNK,332,C,US,278,0.503597122302158
2021-01-14 11:50:00,ZY,813,YXC,73H,J,CA,189,0.126984126984126
2021-01-14 12:35:00,NV,1252,YCD,320,J,CA,180,0.177777777777777
2021-01-14 12:10:00,IR,1124,YFI,32A,J,CA,186,0.521505376344086
2021-01-14 12:45:00,WR,594,MKG,73H,J,US,189,0.169312169312169
2021-01-14 13:50:00,KU,922,YZF,221,J,CA,125,0.792
2021-01-14 13:25:00,DO,1124,OFF,CR9,J,US,90,0.211111111111111
2021-01-14 13:40:00,DO,905,CKE,AT7,J,US,70,0.271428571428571
2021-01-14 15:55:00,PW,1117,YLW,E90,J,CA,100,0.54
2021-01-14 15:00:00,CN,555,CKE,AT4,J,US,46,0.739130434782608
2021-01-14 15:00:00,DO,1031,YCD,CR9,J,CA,90,0.222222222222222
2021-01-14 15:55:00,ZY,1530,CKE,73H,J,US,189,0.142857142857142
2021-01-14 17:05:00,DO,1457,AUM,CR9,J,US,90,0.111111111111111
2021-01-14 17:50:00,NU,536,UTM,AT7,J,US,48,0.166666666666666
2021-01-14 18:05:00,DO,654,YXC,32N,J,CA,180,0.144444444444444
2021-01-14 18:00:00,IA,878,DEN,E90,J,US,100,0.77
2021-01-14 18:55:00,ZY,1531,CKE,73H,J,US,189,0.174603174603174
2021-01-15 06:45:00,DO,650,YXC,32N,J,CA,180,0.0333333333333333
2021-01-15 06:00:00,DO,633,YYJ,32N,J,CA,180,0.0277777777777777
2021-01-15 07:30:00,CN,510,EST,AT7,J,US,72,0.388888888888888
2021-01-15 08:15:00,NU,534,UTM,AT7,J,US,48,0.104166666666666
2021-01-15 09:10:00,ZY,1527,CKE,73H,J,US,189,0.164021164021164
2021-01-15 09:20:00,VD,2759,FNK,M83,C,US,172,0.645348837209302
2021-01-15 08:55:00,UK,1313,YXX,CR9,J,CA,90,0.377777777777777
2021-01-15 09:55:00,NH,600,MSP,E95,J,US,120,0.441666666666666
2021-01-15 12:00:00,BT,660,NPA,DH4,J,US,76,0.223684210526315
2021-01-15 12:10:00,IA,876,DEN,73W,J,US,142,0.394366197183098
2021-01-15 11:50:00,CL,1840,PHX,73H,J,US,189,0.338624338624338
2021-01-15 13:15:00,CL,1497,ICL,73H,J,US,189,0.417989417989417
2021-01-15 13:15:00,DO,1080,YJO,CR9,J,CA,90,0.122222222222222
2021-01-15 13:55:00,KU,922,YZF,221,J,CA,125,0.112
2021-01-15 14:10:00,DO,1415,DAB,CR9,J,US,90,0.0777777777777777
2021-01-15 13:30:00,DO,635,YYJ,CR9,J,CA,90,0.288888888888888
2021-01-15 14:50:00,FP,550,DXB,77W,J,AE,428,0.343457943925233
2021-01-15 14:00:00,WT,753,CAI,32N,J,EG,146,0.232876712328767
2021-01-15 16:00:00,PW,1117,YLW,319,J,CA,143,0.671328671328671
2021-01-15 14:50:00,DO,814,ORD,333,J,US,266,0.0451127819548872
2021-01-15 16:05:00,CL,1849,YXU,73H,J,CA,189,0.592592592592592
2021-01-15 15:45:00,ZY,1530,CKE,73H,J,US,189,0.269841269841269
2021-01-15 17:00:00,DO,1457,AUM,CR9,J,US,90,0.111111111111111
2021-01-15 18:05:00,DO,921,KWT,AT7,J,US,70,0.0428571428571428
2021-01-15 17:55:00,CN,556,CKE,AT4,J,US,46,0.739130434782608
2021-01-15 18:25:00,CN,516,EST,AT7,J,US,72,0.944444444444444
2021-01-15 18:00:00,IA,878,DEN,E75,J,US,88,0.636363636363636
2021-01-15 18:20:00,ZY,1531,CKE,73H,J,US,189,0.222222222222222
2021-01-15 19:05:00,ML,654,YKF,E70,J,CA,76,0.460526315789473
2021-01-15 20:45:00,QU,635,YPJ,733,J,CA,144,0.340277777777777
2021-01-15 22:20:00,MD,1538,MJQ,32Q,J,US,239,0.230125523012552
2021-01-15 23:05:00,CL,3779,YWG,73H,J,CA,189,0.19047619047619
2021-01-16 06:50:00,UK,777,YVR,319,J,CA,138,0.637681159420289
2021-01-16 07:15:00,CN,510,EST,AT4,J,US,46,0.58695652173913
2021-01-16 07:45:00,DO,1441,MOD,32N,J,US,180,0.1
2021-01-16 08:35:00,DO,902,CKE,AT7,J,US,70,0.257142857142857
2021-01-16 09:05:00,CN,511,EST,AT4,J,US,46,0.956521739130434
2021-01-16 10:45:00,LJ,988,YQQ,32A,J,CA,186,0.258064516129032
2021-01-16 11:00:00,DO,973,YYJ,32N,J,CA,180,0.0388888888888888
2021-01-16 12:20:00,DO,986,YXC,32N,J,CA,180,0.172222222222222
2021-01-16 12:15:00,DO,695,YXU,32N,J,CA,180,0.577777777777777
2021-01-16 13:35:00,DO,915,KWT,AT7,J,US,70,0.157142857142857
2021-01-16 13:30:00,FP,550,DXB,77W,J,AE,428,0.210280373831775
2021-01-16 15:45:00,UK,776,YVR,32N,J,CA,180,0.166666666666666
2021-01-16 15:20:00,DO,974,YYJ,CR9,J,CA,90,0.155555555555555
2021-01-16 16:15:00,DO,814,ORD,333,J,US,262,0.015267175572519
2021-01-16 15:30:00,CN,515,EST,AT4,J,US,46,0.739130434782608
2021-01-16 18:50:00,CN,556,CKE,AT4,J,US,46,0.652173913043478
2021-01-16 18:45:00,IA,878,DEN,E90,J,US,100,0.32
2021-01-17 07:35:00,UK,777,YVR,319,J,CA,138,0.637681159420289
2021-01-17 08:15:00,CN,510,EST,AT7,J,US,72,0.0833333333333333
2021-01-17 07:15:00,DO,972,YYJ,32N,J,CA,180,0.0388888888888888
2021-01-17 09:35:00,CN,511,EST,AT7,J,US,72,0.458333333333333
2021-01-17 10:10:00,CL,1840,PHX,73H,J,US,189,0.179894179894179
2021-01-17 11:10:00,JZ,818,YHM,AT7,J,CA,74,0.5
2021-01-17 12:05:00,IA,876,DEN,73W,J,US,142,0.366197183098591
2021-01-17 11:50:00,CN,552,CKE,AT4,J,US,46,0.347826086956521
2021-01-17 13:15:00,DO,803,EWR,359,J,US,300,0.156666666666666
2021-01-17 12:45:00,ZT,568,KEF,75W,J,IS,183,0.196721311475409
2021-01-17 13:15:00,KU,922,YZF,221,J,CA,125,0.376
2021-01-17 14:20:00,MD,2574,ZTM,32A,J,CA,180,0.711111111111111
2021-01-17 14:00:00,WR,594,GUS,73H,J,US,189,0.476190476190476
2021-01-17 14:40:00,DO,652,YXC,32N,J,CA,180,0.25
2021-01-17 15:25:00,DO,905,CKE,CR9,J,US,90,0.133333333333333
2021-01-17 15:20:00,GM,817,YXN,359,J,CA,321,0.149532710280373
2021-01-17 14:55:00,PW,1117,YLW,318,J,CA,131,0.534351145038167
2021-01-17 15:55:00,DO,814,ORD,333,J,US,262,0.099236641221374
2021-01-17 16:25:00,TN,553,DOH,359,J,QA,283,0.180212014134275
2021-01-17 16:05:00,DO,919,KWT,AT7,J,US,70,0.0285714285714285
2021-01-17 16:55:00,DO,905,CKE,AT7,J,US,70,0.1
2021-01-17 17:05:00,NU,541,UTM,AT7,J,US,48,0.25
2021-01-17 17:10:00,DO,703,YZF,CR9,J,CA,90,0.188888888888888
2021-01-17 18:05:00,CN,516,EST,AT7,J,US,72,0.638888888888888
2021-01-17 18:50:00,IA,878,DEN,73W,J,US,142,0.387323943661971
2021-01-17 19:20:00,OF,575,OTH,32Q,J,US,160,0.26875
2021-01-17 18:25:00,DO,906,CKE,AT7,J,US,70,0.357142857142857
2021-01-17 19:55:00,NH,602,MSP,E95,J,US,120,0.241666666666666
2021-01-17 21:20:00,IR,1124,YFI,32A,J,CA,186,0.381720430107526
2021-01-18 05:55:00,DO,650,YXC,32N,J,CA,180,0.0388888888888888
2021-01-18 05:35:00,DO,633,YYJ,32N,J,CA,180,0.0277777777777777
2021-01-18 06:20:00,UK,777,YVR,319,J,CA,138,0.413043478260869
2021-01-18 08:10:00,DO,667,YYZ,32N,J,CA,180,0.233333333333333
2021-01-18 07:35:00,DO,987,YXC,32N,J,CA,180,0.105555555555555
2021-01-18 08:00:00,NU,534,UTM,AT7,J,US,48,0.0625
2021-01-18 07:55:00,CN,551,CKE,AT4,J,US,46,0.5
2021-01-18 09:25:00,DO,902,CKE,AT7,J,US,70,0.114285714285714
2021-01-18 09:35:00,QU,633,YPJ,320,J,CA,174,0.183908045977011
2021-01-18 09:30:00,CN,511,EST,AT7,J,US,72,0.569444444444444
2021-01-18 09:55:00,ML,654,YKF,E75,J,CA,82,0.48780487804878
2021-01-18 10:55:00,CL,1840,PHX,73H,J,US,189,0.105820105820105
2021-01-18 12:45:00,IA,876,DEN,E90,J,US,100,0.7
2021-01-18 13:20:00,DO,753,HFD,CR9,J,US,90,0.0666666666666666
2021-01-18 12:35:00,ZT,568,KEF,75W,J,IS,183,0.256830601092896
2021-01-18 13:05:00,DO,1415,DAB,CR9,J,US,90,0.0666666666666666
2021-01-18 13:35:00,DO,1124,OFF,CR9,J,US,90,0.311111111111111
2021-01-18 14:00:00,FP,550,DXB,77W,J,AE,428,0.268691588785046
2021-01-18 14:45:00,PW,1117,YLW,319,J,CA,143,0.475524475524475
2021-01-18 16:25:00,DO,814,ORD,333,J,US,262,0.00763358778625954
2021-01-18 15:25:00,DO,636,YYJ,CR9,J,CA,90,0.188888888888888
2021-01-18 16:40:00,ZY,1530,CKE,73H,J,US,189,0.153439153439153
2021-01-18 17:15:00,NU,536,UTM,AT7,J,US,48,0.208333333333333
2021-01-18 18:00:00,JZ,818,YHM,AT7,J,CA,74,0.432432432432432
2021-01-18 18:45:00,CN,516,EST,AT7,J,US,72,0.611111111111111
2021-01-18 20:05:00,FO,792,PEK,359,J,CN,369,0.582655826558265
2021-01-18 20:40:00,CL,1849,YXU,73H,J,CA,189,0.465608465608465
2021-01-18 23:15:00,DO,976,YYJ,32N,J,CA,180,0.00555555555555555
2021-01-19 05:20:00,DO,633,YYJ,32N,J,CA,180,0.0166666666666666
2021-01-19 06:25:00,IA,874,DEN,73W,J,US,142,0.577464788732394
2021-01-19 06:40:00,CN,510,EST,AT7,J,US,72,0.388888888888888
2021-01-19 08:15:00,DO,972,YYJ,32N,J,CA,180,0.0611111111111111
2021-01-19 07:55:00,DO,987,YXC,32N,J,CA,180,0.0444444444444444
2021-01-19 09:05:00,CN,551,CKE,AT4,J,US,46,0.347826086956521
2021-01-19 10:15:00,ZY,813,YXC,73H,J,CA,189,0.211640211640211
2021-01-19 09:45:00,ML,654,YKF,E70,J,CA,76,0.263157894736842
2021-01-19 12:05:00,IA,876,DEN,73W,J,US,142,0.436619718309859
2021-01-19 13:05:00,ZT,568,KEF,75W,J,IS,183,0.273224043715847
2021-01-19 14:50:00,DO,1124,OFF,CR9,J,US,90,0.366666666666666
2021-01-19 15:05:00,DO,905,CKE,AT7,J,US,70,0.157142857142857
2021-01-19 15:35:00,UK,776,YVR,E90,J,CA,100,0.5
2021-01-19 15:35:00,TN,553,DOH,359,J,QA,283,0.219081272084805
2021-01-19 15:30:00,CN,515,EST,AT7,J,US,72,0.777777777777777
2021-01-19 16:25:00,DO,905,CKE,AT7,J,US,70,0.3
2021-01-19 18:05:00,DO,654,YXC,32N,J,CA,180,0.2
2021-01-19 18:55:00,DO,832,PVG,359,J,CN,300,0.44
2021-01-19 20:40:00,DO,907,CKE,AT7,J,US,70,0.114285714285714
2021-01-20 07:00:00,IA,874,DEN,73W,J,US,142,0.661971830985915
2021-01-20 07:15:00,CN,510,EST,AT7,J,US,72,0.388888888888888
2021-01-20 08:55:00,DO,987,YXC,32N,J,CA,180,0.0833333333333333
2021-01-20 10:00:00,CN,511,EST,AT7,J,US,72,0.305555555555555
2021-01-20 11:00:00,UK,775,YVR,32N,J,CA,180,0.377777777777777
2021-01-20 11:45:00,DO,973,YYJ,CR9,J,CA,90,0.0222222222222222
2021-01-20 11:55:00,IA,876,DEN,73W,J,US,142,0.549295774647887
2021-01-20 12:55:00,SH,617,SIN,359,J,SG,253,0.0553359683794466
2021-01-20 12:30:00,PU,858,ASE,32N,J,US,186,0.397849462365591
2021-01-20 13:15:00,DO,1124,OFF,CR9,J,US,90,0.211111111111111
2021-01-20 14:00:00,FP,550,DXB,77W,J,AE,428,0.352803738317757
2021-01-20 14:40:00,PW,1117,YLW,E90,J,CA,100,0.46
2021-01-20 15:00:00,DO,814,ORD,333,J,US,266,0.0263157894736842
2021-01-20 16:25:00,CN,515,EST,AT7,J,US,72,0.819444444444444
2021-01-20 17:30:00,DO,905,CKE,AT7,J,US,70,0.228571428571428
2021-01-20 18:50:00,CN,556,CKE,AT4,J,US,46,0.347826086956521
2021-01-20 17:35:00,CN,516,EST,AT7,J,US,72,0.555555555555555
2021-01-20 19:05:00,OF,575,OTH,32Q,J,US,160,0.0625
2021-01-20 20:00:00,FO,792,ISN,359,J,US,369,0.409214092140921
2021-01-20 19:05:00,NH,602,MSP,E95,J,US,120,0.275
2021-01-21 06:15:00,DO,650,YXC,32N,J,CA,180,0.0111111111111111
2021-01-21 06:25:00,UK,777,YVR,319,J,CA,138,0.550724637681159
2021-01-21 07:05:00,CN,510,EST,AT7,J,US,72,0.430555555555555
2021-01-21 08:10:00,TN,554,DOH,359,J,QA,283,0.0954063604240282
2021-01-21 09:05:00,CN,551,CKE,AT4,J,US,46,0.413043478260869
2021-01-21 09:30:00,CN,511,EST,AT7,J,US,72,0.5
2021-01-21 10:45:00,ML,654,YKF,E75,J,CA,82,0.512195121951219
2021-01-21 11:20:00,JZ,818,YHM,AT7,J,CA,74,0.459459459459459
2021-01-21 12:25:00,DO,811,CPH,333,J,DK,262,0.0305343511450381
2021-01-21 11:45:00,IR,1124,YFI,32A,J,CA,186,0.462365591397849
2021-01-21 13:35:00,DO,753,HFD,CR9,J,US,90,0.133333333333333
2021-01-21 12:30:00,KU,922,YZF,223,J,CA,145,0.262068965517241
2021-01-21 14:15:00,CN,513,EST,AT7,J,US,72,0.458333333333333
2021-01-21 14:50:00,DO,635,YYJ,CR9,J,CA,90,0.166666666666666
2021-01-21 14:35:00,AY,654,MCE,32N,J,US,174,0.304597701149425
2021-01-21 15:10:00,PW,1117,YLW,319,J,CA,143,0.398601398601398
2021-01-21 15:50:00,DO,814,ORD,333,J,US,266,0.0225563909774436
2021-01-21 16:25:00,CN,515,EST,AT7,J,US,72,0.597222222222222
2021-01-21 16:05:00,ZY,1530,CKE,73H,J,US,189,0.259259259259259
2021-01-21 17:10:00,DO,905,CKE,AT7,J,US,70,0.328571428571428
2021-01-21 18:40:00,CN,516,EST,AT7,J,US,72,0.763888888888888
2021-01-21 21:20:00,DO,907,CKE,AT7,J,US,70,0.228571428571428
2021-01-22 06:10:00,DO,650,YXC,32N,J,CA,180,0.05
2021-01-22 07:25:00,CN,510,EST,AT7,J,US,72,0.444444444444444
2021-01-22 08:40:00,DO,987,YXC,32N,J,CA,180,0.177777777777777
2021-01-22 09:05:00,VD,2759,FNK,332,C,US,278,0.179856115107913
2021-01-22 10:15:00,NH,600,MSP,E95,J,US,120,0.55
2021-01-22 11:20:00,IA,876,DEN,73W,J,US,142,0.570422535211267
2021-01-22 12:40:00,CL,1840,PHX,73H,J,US,189,0.423280423280423
2021-01-22 13:10:00,CL,1497,ICL,73H,J,US,189,0.629629629629629
2021-01-22 12:55:00,VW,770,YYZ,32N,J,CA,180,0.444444444444444
2021-01-22 13:45:00,PU,858,ASE,73H,J,US,189,0.354497354497354
2021-01-22 14:10:00,CN,513,EST,AT7,J,US,72,0.847222222222222
2021-01-22 14:10:00,DO,635,YYJ,CR9,J,CA,90,0.211111111111111
2021-01-22 14:20:00,FP,550,DXB,77W,J,AE,428,0.289719626168224
2021-01-22 14:00:00,WT,753,CAI,32N,J,EG,146,0.452054794520547
2021-01-22 14:25:00,PW,1117,YLW,319,J,CA,143,0.503496503496503
2021-01-22 16:15:00,CN,555,CKE,AT4,J,US,46,0.934782608695652
2021-01-22 15:15:00,TN,553,DOH,359,J,QA,283,0.201413427561837
2021-01-22 15:55:00,CL,1849,YXU,73H,J,CA,189,0.555555555555555
2021-01-22 16:45:00,ZY,1530,CKE,73H,J,US,189,0.645502645502645
2021-01-22 16:15:00,DO,905,CKE,AT7,J,US,70,0.557142857142857
2021-01-22 18:25:00,CN,556,CKE,AT4,J,US,46,0.978260869565217
2021-01-22 18:55:00,CN,516,EST,AT7,J,US,72,0.944444444444444
2021-01-22 19:20:00,DO,976,YYJ,32N,J,CA,180,0.0722222222222222
2021-01-22 20:15:00,ML,654,YKF,E75,J,CA,82,0.317073170731707
2021-01-22 21:35:00,QU,635,YPJ,319,J,CA,144,0.326388888888888
2021-01-22 22:00:00,MD,1959,BZF,320,J,US,180,0.461111111111111
2021-01-23 06:20:00,PW,950,YLW,318,J,CA,131,0.671755725190839
2021-01-23 07:05:00,IA,874,DEN,73W,J,US,142,0.697183098591549
2021-01-23 08:55:00,TN,554,DOH,359,J,QA,283,0.07773851590106
2021-01-23 07:40:00,DO,1441,MOD,32N,J,US,180,0.0944444444444444
2021-01-23 08:30:00,DO,902,CKE,AT7,J,US,70,0.442857142857142
2021-01-23 10:15:00,ML,654,YKF,E75,J,CA,82,0.585365853658536
2021-01-23 12:05:00,NV,1252,YCD,319,J,CA,141,0.354609929078014
2021-01-23 12:40:00,IA,876,DEN,73W,J,US,142,0.338028169014084
2021-01-23 13:00:00,DO,803,EWR,359,J,US,300,0.05
2021-01-23 12:05:00,LJ,988,YQQ,32A,J,CA,186,0.220430107526881
2021-01-23 15:55:00,UK,776,YVR,319,J,CA,138,0.246376811594202
2021-01-23 15:40:00,DO,814,ORD,333,J,US,262,0.0114503816793893
2021-01-23 16:05:00,TN,553,DOH,359,J,QA,283,0.212014134275618
2021-01-23 16:00:00,DO,905,CKE,AT7,J,US,70,0.271428571428571
2021-01-23 18:55:00,JZ,818,YHM,AT7,J,CA,74,0.216216216216216
2021-01-23 20:35:00,SQ,551,MJQ,73H,J,US,183,0.53551912568306
2021-01-24 07:35:00,CN,510,EST,AT7,J,US,72,0.166666666666666
2021-01-24 07:40:00,DO,972,YYJ,32N,J,CA,180,0.138888888888888
2021-01-24 10:00:00,CN,511,EST,AT7,J,US,72,0.430555555555555
2021-01-24 11:25:00,JZ,818,YHM,AT7,J,CA,74,0.243243243243243
2021-01-24 11:50:00,DO,808,LUL,333,J,US,266,0.0714285714285714
2021-01-24 12:05:00,DO,803,EWR,359,J,US,300,0.05
2021-01-24 13:45:00,ZT,568,KEF,75W,J,IS,183,0.398907103825136
2021-01-24 13:40:00,KU,922,YZF,221,J,CA,125,0.328
2021-01-24 13:10:00,CN,513,EST,AT7,J,US,72,0.597222222222222
2021-01-24 13:40:00,ZY,1530,CKE,73H,J,US,186,0.494623655913978
2021-01-24 13:45:00,DO,1124,OFF,CR9,J,US,90,0.122222222222222
2021-01-24 14:45:00,FP,550,DXB,77W,J,AE,428,0.161214953271028
2021-01-24 14:10:00,GM,817,YXN,359,J,CA,321,0.152647975077881
2021-01-24 14:30:00,PW,1117,YLW,318,J,CA,131,0.519083969465648
2021-01-24 15:05:00,DO,814,ORD,333,J,US,262,0.015267175572519
2021-01-24 15:45:00,TN,553,DOH,359,J,QA,283,0.120141342756183
2021-01-24 15:40:00,CN,515,EST,AT7,J,US,72,0.736111111111111
2021-01-24 16:00:00,ZY,813,YXC,73H,J,CA,186,0.0698924731182795
2021-01-24 17:15:00,DO,1124,OFF,CR9,J,US,90,0.133333333333333
2021-01-24 17:50:00,DO,703,YZF,CR9,J,CA,90,0.111111111111111
2021-01-24 18:15:00,DO,654,YXC,32N,J,CA,180,0.138888888888888
2021-01-24 18:45:00,IA,878,DEN,73W,J,US,142,0.485915492957746
2021-01-24 18:15:00,OF,575,OTH,32Q,J,US,160,0.16875
2021-01-24 19:50:00,DO,906,CKE,AT7,J,US,70,0.4
2021-01-24 20:05:00,NH,602,MSP,E95,J,US,120,0.45
2021-01-24 22:30:00,DO,976,YYJ,32N,J,CA,180,0.0166666666666666
2021-01-25 07:20:00,IA,874,DEN,73W,J,US,142,0.514084507042253
2021-01-25 06:55:00,CN,550,CKE,AT4,J,US,46,0.326086956521739
2021-01-25 07:40:00,DO,667,YYZ,32N,J,CA,180,0.122222222222222
2021-01-25 08:10:00,DO,987,YXC,32N,J,CA,180,0.172222222222222
